PARTICIPANT	STIMULUS	RATING_LIT	RATING_MOTION	SENTENCE	CONDITION	VERB	FREQ.ABS.BNC	FREQ.ABS.BNC.LOG2	QUESTNNR	SEX	AGE	MUSIC.EDU	EDU	LGE.EN	LING.EDU
678	LM01_56	5	5	The workers crawled through the tunnel.	literal	crawl	1071	10	literalness	female	50	4	BA	yes	1
678	LM01_31	2	3	The melody rises from C to D.	music	rise	14931	13	literalness	female	50	4	BA	yes	1
678	LM01_11	1	3	Only a few women have ascended the professional hierarchy.	metaphorical	ascend	327	9	literalness	female	50	4	BA	yes	1
678	LM01_08	2	2	The mountain pass ascends.	fictive	ascend	327	9	literalness	female	50	4	BA	yes	1
678	LM01_19	2	1	We are entering a new era.	metaphorical	enter	13904	14	literalness	female	50	4	BA	yes	1
678	LM01_07	5	5	Carl arrived at the concert Hall.	literal	arrive	13595	14	literalness	female	50	4	BA	yes	1
678	LM01_63	1	2	Oil prices tumbled to their lowest level.	metaphorical	tumble	836	10	literalness	female	50	4	BA	yes	1
678	LM01_50	1	1	Sally leads an exciting life.	metaphorical	lead	32588	15	literalness	female	50	4	BA	yes	1
678	LM01_57	1	3	The path crawls northwest to the mountains.	fictive	crawl	1071	10	literalness	female	50	4	BA	yes	1
678	LM01_14	1	1	The debate descended into chaos.	metaphorical	descend	1666	11	literalness	female	50	4	BA	yes	1
678	LM01_49	5	5	The tour guide led us down the hill.	literal	lead	32588	15	literalness	female	50	4	BA	yes	1
678	LM01_12	3	2	The path descends into the valley.	fictive	descend	1666	11	literalness	female	50	4	BA	yes	1
678	LM01_20	1	4	The oboe part races up and down the scale.	music	race	3553	12	literalness	female	50	4	BA	yes	1
678	LM01_41	2	3	The melody reaches a climax.	music	reach	22351	14	literalness	female	50	4	BA	yes	1
678	LM01_51	2	2	The introduction of the symphony leads to the next part.	music	lead	32588	15	literalness	female	50	4	BA	yes	1
678	LM01_22	1	2	The bypass races around the city.	fictive	race	3553	12	literalness	female	50	4	BA	yes	1
678	LM01_59	1	1	The weeks crawled by.	metaphorical	crawl	1071	10	literalness	female	50	4	BA	yes	1
678	LM01_39	3	1	Tom''s parents reached an agreement.'	metaphorical	reach	22351	14	literalness	female	50	4	BA	yes	1
678	LM01_33	1	1	The road returns north along the west bank.	fictive	return	21700	15	literalness	female	50	4	BA	yes	1
678	LM01_61	1	2	The road tumbles down through the woods.	fictive	tumble	836	10	literalness	female	50	4	BA	yes	1
678	LM01_29	3	2	Unemployment rises every year.	metaphorical	rise	14931	13	literalness	female	50	4	BA	yes	1
678	LM01_62	1	3	The melodic line tumbles down.	music	tumble	836	10	literalness	female	50	4	BA	yes	1
678	LM01_10	5	5	The solo violinist ascended the podium.	literal	ascend	327	9	literalness	female	50	4	BA	yes	1
678	LM01_48	2	2	A dirt track leads through the woods.	fictive	lead	32588	15	literalness	female	50	4	BA	yes	1
678	LM01_21	1	2	The economy is racing towards another crisis.	metaphorical	race	3553	12	literalness	female	50	4	BA	yes	1
678	LM01_46	3	3	The number of unemployed has passed the two million mark.	metaphorical	pass	19677	14	literalness	female	50	4	BA	yes	1
678	LM01_18	2	2	The first violin enters with a folkish melody.	music	enter	13904	14	literalness	female	50	4	BA	yes	1
678	LM01_55	1	2	The movie''s plot meanders on and on.'	metaphorical	meander	172	8	literalness	female	50	4	BA	yes	1
678	LM01_43	2	1	The railway line passes through Darlington Newcastle and Berwick.	fictive	pass	19677	14	literalness	female	50	4	BA	yes	1
678	LM01_13	5	5	The musicians descended to the stage.	literal	descend	1666	11	literalness	female	50	4	BA	yes	1
678	LM01_60	5	5	Susan tumbled down the stairs.	literal	tumble	836	10	literalness	female	50	4	BA	yes	1
678	LM01_05	1	1	The two studies arrive at very different conclusions.	metaphorical	arrive	13595	14	literalness	female	50	4	BA	yes	1
678	LM01_36	1	2	The saxophone motif returns.	music	return	21700	15	literalness	female	50	4	BA	yes	1
678	LM01_09	2	3	The bass line ascends.	music	ascend	327	9	literalness	female	50	4	BA	yes	1
678	LM01_23	5	5	Ann raced to her piano recital.	literal	race	3553	12	literalness	female	50	4	BA	yes	1
678	LM01_42	5	5	The conductor reached the concert venue.	literal	reach	22351	14	literalness	female	50	4	BA	yes	1
678	LM01_47	2	3	The music passes through minor keys.	music	pass	19677	14	literalness	female	50	4	BA	yes	1
678	LM01_17	5	5	The soloist entered through the back door.	literal	enter	13904	14	literalness	female	50	4	BA	yes	1
678	LM01_16	2	2	The road enters the rocky canyon.	fictive	enter	13904	14	literalness	female	50	4	BA	yes	1
678	LM01_37	2	2	The road reaches a plateau.	fictive	reach	22351	14	literalness	female	50	4	BA	yes	1
679	LM01_50	5	1	Sally leads an exciting life.	metaphorical	lead	32588	15	literalness	NA	60	5	school certificate	yes	2
679	LM01_55	1	1	The movie''s plot meanders on and on.'	metaphorical	meander	172	8	literalness	NA	60	5	school certificate	yes	2
679	LM01_22	1	5	The bypass races around the city.	fictive	race	3553	12	literalness	NA	60	5	school certificate	yes	2
679	LM01_16	5	5	The road enters the rocky canyon.	fictive	enter	13904	14	literalness	NA	60	5	school certificate	yes	2
679	LM01_29	1	1	Unemployment rises every year.	metaphorical	rise	14931	13	literalness	NA	60	5	school certificate	yes	2
679	LM01_51	1	5	The introduction of the symphony leads to the next part.	music	lead	32588	15	literalness	NA	60	5	school certificate	yes	2
679	LM01_52	5	NA	Visitors can meander through 100000 square feet of exhibition space.	literal	meander	172	8	literalness	NA	60	5	school certificate	yes	2
679	LM01_54	1	1	The flute line meanders through various keys.	music	meander	172	8	literalness	NA	60	5	school certificate	yes	2
679	LM01_03	5	5	The road arrives at an intersection.	fictive	arrive	13595	14	literalness	NA	60	5	school certificate	yes	2
679	LM01_13	5	5	The musicians descended to the stage.	literal	descend	1666	11	literalness	NA	60	5	school certificate	yes	2
679	LM01_15	1	1	The melodic figure descends.	music	descend	1666	11	literalness	NA	60	5	school certificate	yes	2
679	LM01_21	2	1	The economy is racing towards another crisis.	metaphorical	race	3553	12	literalness	NA	60	5	school certificate	yes	2
679	LM01_60	5	5	Susan tumbled down the stairs.	literal	tumble	836	10	literalness	NA	60	5	school certificate	yes	2
679	LM01_43	5	5	The railway line passes through Darlington Newcastle and Berwick.	fictive	pass	19677	14	literalness	NA	60	5	school certificate	yes	2
679	LM01_48	1	5	A dirt track leads through the woods.	fictive	lead	32588	15	literalness	NA	60	5	school certificate	yes	2
679	LM01_57	5	5	The path crawls northwest to the mountains.	fictive	crawl	1071	10	literalness	NA	60	5	school certificate	yes	2
679	LM01_12	5	5	The path descends into the valley.	fictive	descend	1666	11	literalness	NA	60	5	school certificate	yes	2
679	LM01_62	1	5	The melodic line tumbles down.	music	tumble	836	10	literalness	NA	60	5	school certificate	yes	2
679	LM01_31	5	5	The melody rises from C to D.	music	rise	14931	13	literalness	NA	60	5	school certificate	yes	2
679	LM01_28	1	5	The land rises from the sea.	fictive	rise	14931	13	literalness	NA	60	5	school certificate	yes	2
679	LM01_23	5	5	Ann raced to her piano recital.	literal	race	3553	12	literalness	NA	60	5	school certificate	yes	2
679	LM01_05	1	1	The two studies arrive at very different conclusions.	metaphorical	arrive	13595	14	literalness	NA	60	5	school certificate	yes	2
679	LM01_06	1	1	The music arrives at the final chord.	music	arrive	13595	14	literalness	NA	60	5	school certificate	yes	2
679	LM01_19	1	1	We are entering a new era.	metaphorical	enter	13904	14	literalness	NA	60	5	school certificate	yes	2
679	LM01_17	5	5	The soloist entered through the back door.	literal	enter	13904	14	literalness	NA	60	5	school certificate	yes	2
679	LM01_07	5	5	Carl arrived at the concert Hall.	literal	arrive	13595	14	literalness	NA	60	5	school certificate	yes	2
679	LM01_37	5	5	The road reaches a plateau.	fictive	reach	22351	14	literalness	NA	60	5	school certificate	yes	2
679	LM01_63	5	1	Oil prices tumbled to their lowest level.	metaphorical	tumble	836	10	literalness	NA	60	5	school certificate	yes	2
679	LM01_20	1	1	The oboe part races up and down the scale.	music	race	3553	12	literalness	NA	60	5	school certificate	yes	2
679	LM01_09	1	5	The bass line ascends.	music	ascend	327	9	literalness	NA	60	5	school certificate	yes	2
679	LM01_53	1	5	A four-mile path meanders round the lake.	fictive	meander	172	8	literalness	NA	60	5	school certificate	yes	2
679	LM01_14	1	1	The debate descended into chaos.	metaphorical	descend	1666	11	literalness	NA	60	5	school certificate	yes	2
679	LM01_35	1	1	Our lives returned to normal.	metaphorical	return	21700	15	literalness	NA	60	5	school certificate	yes	2
679	LM01_36	1	1	The saxophone motif returns.	music	return	21700	15	literalness	NA	60	5	school certificate	yes	2
679	LM01_18	1	5	The first violin enters with a folkish melody.	music	enter	13904	14	literalness	NA	60	5	school certificate	yes	2
679	LM01_46	1	1	The number of unemployed has passed the two million mark.	metaphorical	pass	19677	14	literalness	NA	60	5	school certificate	yes	2
679	LM01_44	5	5	We sometimes pass each other in the street.	literal	pass	19677	14	literalness	NA	60	5	school certificate	yes	2
679	LM01_42	5	5	The conductor reached the concert venue.	literal	reach	22351	14	literalness	NA	60	5	school certificate	yes	2
679	LM01_61	1	5	The road tumbles down through the woods.	fictive	tumble	836	10	literalness	NA	60	5	school certificate	yes	2
679	LM01_58	1	5	The string theme crawls upward.	music	crawl	1071	10	literalness	NA	60	5	school certificate	yes	2
679	LM01_59	1	1	The weeks crawled by.	metaphorical	crawl	1071	10	literalness	NA	60	5	school certificate	yes	2
679	LM01_49	5	5	The tour guide led us down the hill.	literal	lead	32588	15	literalness	NA	60	5	school certificate	yes	2
679	LM01_10	5	5	The solo violinist ascended the podium.	literal	ascend	327	9	literalness	NA	60	5	school certificate	yes	2
679	LM01_56	1	5	The workers crawled through the tunnel.	literal	crawl	1071	10	literalness	NA	60	5	school certificate	yes	2
679	LM01_32	5	5	The soprano rose from her chair.	literal	rise	14931	13	literalness	NA	60	5	school certificate	yes	2
679	LM01_47	1	1	The music passes through minor keys.	music	pass	19677	14	literalness	NA	60	5	school certificate	yes	2
679	LM01_34	5	5	The cellist returned from Paris.	literal	return	21700	15	literalness	NA	60	5	school certificate	yes	2
679	LM01_33	5	1	The road returns north along the west bank.	fictive	return	21700	15	literalness	NA	60	5	school certificate	yes	2
679	LM01_39	5	1	Tom''s parents reached an agreement.'	metaphorical	reach	22351	14	literalness	NA	60	5	school certificate	yes	2
679	LM01_11	1	1	Only a few women have ascended the professional hierarchy.	metaphorical	ascend	327	9	literalness	NA	60	5	school certificate	yes	2
679	LM01_08	1	5	The mountain pass ascends.	fictive	ascend	327	9	literalness	NA	60	5	school certificate	yes	2
679	LM01_41	5	5	The melody reaches a climax.	music	reach	22351	14	literalness	NA	60	5	school certificate	yes	2
682	LM01_47	2	3	The music passes through minor keys.	music	pass	19677	14	literalnessLingList	female	61	1	BA	yes	4
682	LM01_54	2	2	The flute line meanders through various keys.	music	meander	172	8	literalnessLingList	female	61	1	BA	yes	4
682	LM01_18	1	1	The first violin enters with a folkish melody.	music	enter	13904	14	literalnessLingList	female	61	1	BA	yes	4
682	LM01_60	5	5	Susan tumbled down the stairs.	literal	tumble	836	10	literalnessLingList	female	61	1	BA	yes	4
682	LM01_34	5	5	The cellist returned from Paris.	literal	return	21700	15	literalnessLingList	female	61	1	BA	yes	4
682	LM01_10	5	5	The solo violinist ascended the podium.	literal	ascend	327	9	literalnessLingList	female	61	1	BA	yes	4
682	LM01_48	2	5	A dirt track leads through the woods.	fictive	lead	32588	15	literalnessLingList	female	61	1	BA	yes	4
682	LM01_37	4	4	The road reaches a plateau.	fictive	reach	22351	14	literalnessLingList	female	61	1	BA	yes	4
682	LM01_03	2	2	The road arrives at an intersection.	fictive	arrive	13595	14	literalnessLingList	female	61	1	BA	yes	4
682	LM01_33	4	4	The road returns north along the west bank.	fictive	return	21700	15	literalnessLingList	female	61	1	BA	yes	4
682	LM01_15	5	5	The melodic figure descends.	music	descend	1666	11	literalnessLingList	female	61	1	BA	yes	4
682	LM01_55	1	1	The movie''s plot meanders on and on.'	metaphorical	meander	172	8	literalnessLingList	female	61	1	BA	yes	4
682	LM01_50	1	2	Sally leads an exciting life.	metaphorical	lead	32588	15	literalnessLingList	female	61	1	BA	yes	4
682	LM01_56	5	5	The workers crawled through the tunnel.	literal	crawl	1071	10	literalnessLingList	female	61	1	BA	yes	4
682	LM01_44	3	5	We sometimes pass each other in the street.	literal	pass	19677	14	literalnessLingList	female	61	1	BA	yes	4
682	LM01_57	2	2	The path crawls northwest to the mountains.	fictive	crawl	1071	10	literalnessLingList	female	61	1	BA	yes	4
682	LM01_62	1	1	The melodic line tumbles down.	music	tumble	836	10	literalnessLingList	female	61	1	BA	yes	4
682	LM01_51	2	2	The introduction of the symphony leads to the next part.	music	lead	32588	15	literalnessLingList	female	61	1	BA	yes	4
682	LM01_29	4	3	Unemployment rises every year.	metaphorical	rise	14931	13	literalnessLingList	female	61	1	BA	yes	4
682	LM01_28	4	5	The land rises from the sea.	fictive	rise	14931	13	literalnessLingList	female	61	1	BA	yes	4
682	LM01_21	1	1	The economy is racing towards another crisis.	metaphorical	race	3553	12	literalnessLingList	female	61	1	BA	yes	4
682	LM01_09	2	3	The bass line ascends.	music	ascend	327	9	literalnessLingList	female	61	1	BA	yes	4
682	LM01_42	5	4	The conductor reached the concert venue.	literal	reach	22351	14	literalnessLingList	female	61	1	BA	yes	4
682	LM01_16	2	5	The road enters the rocky canyon.	fictive	enter	13904	14	literalnessLingList	female	61	1	BA	yes	4
682	LM01_12	5	5	The path descends into the valley.	fictive	descend	1666	11	literalnessLingList	female	61	1	BA	yes	4
682	LM01_23	5	5	Ann raced to her piano recital.	literal	race	3553	12	literalnessLingList	female	61	1	BA	yes	4
682	LM01_07	5	5	Carl arrived at the concert Hall.	literal	arrive	13595	14	literalnessLingList	female	61	1	BA	yes	4
682	LM01_46	5	3	The number of unemployed has passed the two million mark.	metaphorical	pass	19677	14	literalnessLingList	female	61	1	BA	yes	4
682	LM01_20	2	1	The oboe part races up and down the scale.	music	race	3553	12	literalnessLingList	female	61	1	BA	yes	4
682	LM01_31	5	5	The melody rises from C to D.	music	rise	14931	13	literalnessLingList	female	61	1	BA	yes	4
682	LM01_06	1	1	The music arrives at the final chord.	music	arrive	13595	14	literalnessLingList	female	61	1	BA	yes	4
682	LM01_58	1	1	The string theme crawls upward.	music	crawl	1071	10	literalnessLingList	female	61	1	BA	yes	4
682	LM01_14	1	2	The debate descended into chaos.	metaphorical	descend	1666	11	literalnessLingList	female	61	1	BA	yes	4
682	LM01_36	2	2	The saxophone motif returns.	music	return	21700	15	literalnessLingList	female	61	1	BA	yes	4
682	LM01_41	2	5	The melody reaches a climax.	music	reach	22351	14	literalnessLingList	female	61	1	BA	yes	4
682	LM01_19	1	1	We are entering a new era.	metaphorical	enter	13904	14	literalnessLingList	female	61	1	BA	yes	4
682	LM01_39	3	4	Tom''s parents reached an agreement.'	metaphorical	reach	22351	14	literalnessLingList	female	61	1	BA	yes	4
682	LM01_32	5	5	The soprano rose from her chair.	literal	rise	14931	13	literalnessLingList	female	61	1	BA	yes	4
682	LM01_63	2	1	Oil prices tumbled to their lowest level.	metaphorical	tumble	836	10	literalnessLingList	female	61	1	BA	yes	4
682	LM01_61	3	1	The road tumbles down through the woods.	fictive	tumble	836	10	literalnessLingList	female	61	1	BA	yes	4
682	LM01_49	5	5	The tour guide led us down the hill.	literal	lead	32588	15	literalnessLingList	female	61	1	BA	yes	4
682	LM01_53	4	5	A four-mile path meanders round the lake.	fictive	meander	172	8	literalnessLingList	female	61	1	BA	yes	4
682	LM01_59	1	1	The weeks crawled by.	metaphorical	crawl	1071	10	literalnessLingList	female	61	1	BA	yes	4
682	LM01_35	2	2	Our lives returned to normal.	metaphorical	return	21700	15	literalnessLingList	female	61	1	BA	yes	4
682	LM01_08	5	5	The mountain pass ascends.	fictive	ascend	327	9	literalnessLingList	female	61	1	BA	yes	4
682	LM01_22	1	1	The bypass races around the city.	fictive	race	3553	12	literalnessLingList	female	61	1	BA	yes	4
682	LM01_11	2	1	Only a few women have ascended the professional hierarchy.	metaphorical	ascend	327	9	literalnessLingList	female	61	1	BA	yes	4
682	LM01_05	1	2	The two studies arrive at very different conclusions.	metaphorical	arrive	13595	14	literalnessLingList	female	61	1	BA	yes	4
682	LM01_17	5	5	The soloist entered through the back door.	literal	enter	13904	14	literalnessLingList	female	61	1	BA	yes	4
682	LM01_13	5	5	The musicians descended to the stage.	literal	descend	1666	11	literalnessLingList	female	61	1	BA	yes	4
682	LM01_52	5	5	Visitors can meander through 100000 square feet of exhibition space.	literal	meander	172	8	literalnessLingList	female	61	1	BA	yes	4
